dimension,value,rows,share,selected_wagers,wins,losses,voids,technical_unresolved,observed_win_rate,mean_offered_break_even_probability,mean_no_vig_market_probability,mean_model_selected_side_probability,observed_minus_offered_break_even,observed_minus_no_vig_market_probability,observed_minus_model_probability,average_selected_odds,stake,offered_net,offered_roi,novig_fair_net,novig_fair_roi,even_money_net,even_money_roi,offered_price_drag_vs_novig,novig_return_vs_even_money
game,823862,6,0.0010166045408336157,6,3,3,0,0,0.5,0.6720387708192436,0.631937649829132,0.5816290000000001,-0.17203877081924357,-0.13193764982913203,-0.08162900000000006,-205.5,30,-8.087557603686637,-0.26958525345622125,-6.699832425638877,-0.2233277475212959,0.0,0.0,-1.3877251780477602,-6.699832425638877
game,823863,5,0.0008471704506946798,5,5,0,0,0,1.0,0.6614993086987082,0.6219738074012675,0.5713242000000001,0.3385006913012918,0.3780261925987325,0.42867579999999994,-197.2,25,12.853844280464845,0.5141537712185937,15.259998391353776,0.6103999356541511,25.0,1.0,-2.406154110888931,-9.740001608646224
game,823864,8,0.0013554727211114877,8,5,3,0,0,0.625,0.6447094232700659,0.6061119153804782,0.6216701250000001,-0.019709423270065862,0.01888808461952185,0.0033298749999999266,-185.875,40,-1.8492824227397193,-0.04623206056849298,0.5897749920448003,0.014744374801120008,10.0,0.25,-2.4390574147845197,-9.4102250079552
game,823865,7,0.0011860386309725517,7,3,4,0,0,0.42857142857142855,0.6532050168958585,0.6140925331344704,0.6352254285714285,-0.22463358832442998,-0.18552110456304188,-0.20665399999999995,-192.28571428571428,35,-11.332287371654946,-0.3237796391901413,-9.827178185276392,-0.2807765195793255,-5.0,-0.14285714285714285,-1.5051091863785544,-4.8271781852763915
game,823866,6,0.0010166045408336157,5,1,4,1,0,0.2,0.6110188727771021,0.5742594768514508,0.5939437999999999,-0.4110188727771021,-0.37425947685145083,-0.3939437999999999,-157.8,25,-16.644295302013422,-0.6657718120805369,-16.113625721866708,-0.6445450288746684,-15.0,-0.6,-0.5306695801467143,-1.1136257218667076
game,823867,7,0.0011860386309725517,7,6,1,0,0,0.8571428571428571,0.644263484670609,0.6057078853937512,0.5960407142857144,0.21287937247224809,0.2514349717491059,0.2611021428571427,-182.71428571428572,35,11.672717145455657,0.3335062041558759,14.643054200373264,0.41837297715352184,25.0,0.7142857142857143,-2.970337054917607,-10.356945799626736
game,823868,5,0.0008471704506946798,4,3,1,1,0,0.75,0.6667276538029974,0.626670008455402,0.5783055,0.08327234619700263,0.123329991544598,0.17169449999999997,-204.25,20,1.995939261191642,0.0997969630595821,3.4075984616398194,0.17037992308199096,10.0,0.5,-1.4116592004481774,-6.59240153836018
game,823869,10,0.0016943409013893595,8,2,6,2,0,0.25,0.6431136270974618,0.6044796547136737,0.6245738750000001,-0.3931136270974618,-0.3544796547136737,-0.37457387500000006,-183.0,40,-25.348434694186622,-0.6337108673546655,-24.4181748543794,-0.610454371359485,-20.0,-0.5,-0.9302598398072206,-4.4181748543794015
game,823870,8,0.0013554727211114877,7,7,0,1,0,1.0,0.6586560123194121,0.619266665653948,0.6196237142857143,0.34134398768058793,0.38073333434605205,0.3803762857142857,-195.14285714285714,35,18.25954480569916,0.5217012801628331,21.649292659331735,0.6185512188380495,35.0,1.0,-3.3897478536325742,-13.350707340668265
game,823871,8,0.0013554727211114877,8,6,2,0,0,0.75,0.6661762401886162,0.6262254546673494,0.5933455,0.08382375981138379,0.12377454533265064,0.15665450000000003,-202.125,40,5.1174664342822895,0.12793666085705724,7.998770076068878,0.19996925190172193,20.0,0.5,-2.8813036417865883,-12.001229923931122
game,823872,5,0.0008471704506946798,5,3,2,0,0,0.6,0.6519447981512922,0.6128382270437007,0.5887043999999999,-0.05194479815129227,-0.012838227043700745,0.011295600000000072,-188.6,25,-1.8438914027149318,-0.07375565610859727,-0.37225269924231785,-0.014890107969692715,5.0,0.2,-1.471638703472614,-5.372252699242318
game,823873,7,0.0011860386309725517,6,5,1,1,0,0.8333333333333334,0.6443052025963386,0.6056806542575998,0.5515483333333333,0.18902813073699476,0.2276526790757336,0.28178500000000006,-182.66666666666666,30,9.08890065298333,0.30296335509944433,11.582000127866834,0.38606667092889446,20.0,0.6666666666666666,-2.493099474883504,-8.417999872133166
game,823874,6,0.0010166045408336157,5,3,2,1,0,0.6,0.6631578036689575,0.6234007249261275,0.6166596,-0.06315780366895751,-0.023400724926127547,-0.016659599999999997,-200.6,25,-2.9928364788538366,-0.11971345915415346,-1.5882781924055078,-0.06353112769622031,5.0,0.2,-1.4045582864483288,-6.588278192405507
game,823875,5,0.0008471704506946798,5,4,1,0,0,0.8,0.6761836042247945,0.6356455959113457,0.5755536,0.12381639577520553,0.16435440408865432,0.22444640000000005,-210.2,25,4.402564899199117,0.17610259596796468,6.275732824596092,0.2510293129838437,15.0,0.6,-1.8731679253969755,-8.724267175403908
game,823876,4,0.0006777363605557439,4,3,1,0,0,0.75,0.6497596135384427,0.6108110262057034,0.58305975,0.10024038646155731,0.13918897379429662,0.16694025,-186.25,20,3.1005608325967597,0.155028041629838,4.571995615389639,0.22859978076948195,10.0,0.5,-1.4714347827928793,-5.428004384610361
game,823877,4,0.0006777363605557439,4,2,2,0,0,0.5,0.686377365764024,0.6453649222699638,0.5934992499999999,-0.18637736576402397,-0.14536492226996378,-0.09349924999999992,-219.5,20,-5.551741823489959,-0.2775870911744979,-4.630638265449013,-0.23153191327245065,0.0,0.0,-0.9211035580409455,-4.630638265449013
game,823919,11,0.0018637749915282956,8,5,3,3,0,0.625,0.6520556457964757,0.612713126036623,0.58609975,-0.02705564579647568,0.01228687396337702,0.03890024999999997,-190.5,40,-1.852556482617553,-0.04631391206543882,0.5916738418913603,0.014791846047284007,10.0,0.25,-2.444230324508913,-9.40832615810864
game,823921,9,0.0015249068112504235,9,3,6,0,0,0.3333333333333333,0.6654510741853535,0.6256223880010536,0.5514604444444445,-0.3321177408520202,-0.2922890546677203,-0.21812711111111122,-199.44444444444446,45,-22.697715597614994,-0.5043936799469999,-21.28265125106673,-0.4729478055792607,-15.0,-0.3333333333333333,-1.415064346548263,-6.282651251066731
game,823922,9,0.0015249068112504235,8,5,3,1,0,0.625,0.6657975798915974,0.6259770549575574,0.593242125,-0.04079757989159738,-0.0009770549575573995,0.031757875000000046,-200.875,40,-1.7423127397016174,-0.04355781849254044,0.7028604549586959,0.017571511373967397,10.0,0.25,-2.4451731946603132,-9.297139545041304
game,823923,9,0.0015249068112504235,9,5,4,0,0,0.5555555555555556,0.6486541254858854,0.6099012323088354,0.5747311111111112,-0.09309856993032983,-0.05434567675327984,-0.019175555555555612,-187.11111111111111,45,-6.699778398478871,-0.14888396441064156,-4.258807821085936,-0.09464017380190969,5.0,0.1111111111111111,-2.4409705773929344,-9.258807821085936
game,823924,10,0.0016943409013893595,10,6,4,0,0,0.6,0.6374196036860111,0.5991781197152496,0.5579227,-0.03741960368601116,0.000821880284750387,0.042077299999999984,-179.8,50,-3.640325361118675,-0.0728065072223735,-0.6751448775490108,-0.013502897550980214,10.0,0.2,-2.9651804835696645,-10.67514487754901
game,823925,13,0.0022026431718061676,12,12,0,1,0,1.0,0.6256985347537335,0.5882304316117866,0.5871784166666666,0.3743014652462665,0.41176956838821344,0.4128215833333334,-170.41666666666666,60,36.32458760816129,0.6054097934693548,42.46011970853936,0.7076686618089894,60.0,1.0,-6.135532100378072,-17.53988029146064
game,823926,11,0.0018637749915282956,11,7,4,0,0,0.6363636363636364,0.6275972185352332,0.5899382655414832,0.5726882727272727,0.00876641782840315,0.046425370822153145,0.06367536363636361,-171.0909090909091,55,0.440886390178842,0.008016116185069855,4.00029203680121,0.07273258248729472,15.0,0.2727272727272727,-3.559405646622368,-10.99970796319879
game,823927,10,0.0016943409013893595,9,5,4,1,0,0.5555555555555556,0.6336455566502178,0.5956952507344638,0.5623078888888888,-0.07809000109466224,-0.04013969517890825,-0.006752333333333249,-177.88888888888889,45,-6.031939524495355,-0.13404310054434124,-3.553668420730471,-0.07897040934956602,5.0,0.1111111111111111,-2.478271103764884,-8.553668420730471
game,823928,8,0.0013554727211114877,6,4,2,2,0,0.6666666666666666,0.6443172692248608,0.6057169525708516,0.5946003333333333,0.022349397441805863,0.060949714095815066,0.07206633333333334,-184.5,30,0.8942810300959194,0.02980936766986398,2.868996545575521,0.0956332181858507,10.0,0.3333333333333333,-1.9747155154796014,-7.131003454424479
game,823929,8,0.0013554727211114877,7,7,0,1,0,1.0,0.6309517456029697,0.5931598584074692,0.5977437142857143,0.36904825439703026,0.4068401415925308,0.40225628571428573,-174.57142857142858,35,20.737785792314643,0.5925081654947041,24.290165003286155,0.6940047143796044,35.0,1.0,-3.5523792109715124,-10.709834996713845
game,823930,9,0.0015249068112504235,9,4,5,0,0,0.4444444444444444,0.6308325977219874,0.5929127603377397,0.582262,-0.186388153277543,-0.14846831589329523,-0.13781755555555553,-172.66666666666666,45,-12.742258369701961,-0.283161297104488,-10.683001341615839,-0.2374000298136853,-5.0,-0.1111111111111111,-2.0592570280861224,-5.683001341615839
game,823931,8,0.0013554727211114877,8,8,0,0,0,1.0,0.6459912534343664,0.6073217137440028,0.574841875,0.35400874656563364,0.3926782862559972,0.42515812500000005,-189.625,40,22.451459206427977,0.5612864801606994,26.428985778334212,0.6607246444583553,40.0,1.0,-3.9775265719062354,-13.571014221665788
game,823932,2,0.00033886818027787193,2,2,0,0,0,1.0,0.6427432216905902,0.6041449980218057,0.550412,0.35725677830940983,0.39585500197819434,0.449588,-180.0,10,5.559845559845559,0.555984555984556,6.553895558044937,0.6553895558044938,10.0,1.0,-0.9940499981993778,-3.446104441955063
game,823933,3,0.0005083022704168078,3,2,1,0,0,0.6666666666666666,0.637677295304249,0.5992024364215904,0.5754526666666666,0.028989371362417637,0.0674642302450762,0.09121400000000002,-180.66666666666666,15,0.9559559559559565,0.06373039706373043,1.9827207687969972,0.13218138458646647,5.0,0.3333333333333333,-1.0267648128410407,-3.017279231203003
game,823934,8,0.0013554727211114877,8,4,4,0,0,0.5,0.6310083944660307,0.5931231349744273,0.5839475000000001,-0.13100839446603074,-0.09312313497442726,-0.08394750000000006,-174.375,40,-8.394522144522146,-0.20986305361305363,-6.378543936683471,-0.15946359841708677,0.0,0.0,-2.0159782078386748,-6.378543936683471
game,823935,6,0.0010166045408336157,6,0,6,0,0,0.0,0.6688300615641313,0.6286360581308634,0.5525393333333333,-0.6688300615641313,-0.6286360581308634,-0.5525393333333333,-206.5,30,-30.0,-1.0,-30.0,-1.0,-30.0,-1.0,0.0,0.0
game,823936,11,0.0018637749915282956,9,6,3,1,1,0.6666666666666666,0.6310214388683714,0.5931174182791636,0.5817546666666666,0.035645227798295265,0.07354924838750299,0.08491199999999999,-172.77777777777777,45,1.8391293783461569,0.04086954174102571,4.822826246339299,0.10717391658531776,15.0,0.3333333333333333,-2.9836968679931424,-10.1771737536607
game,823937,9,0.0015249068112504235,8,6,2,0,1,0.75,0.6451472562611381,0.6065829745611775,0.61985325,0.10485274373886189,0.1434170254388225,0.13014674999999998,-188.0,40,6.5943041989907485,0.1648576049747687,9.559133737876177,0.23897834344690444,20.0,0.5,-2.9648295388854287,-10.440866262123823
game,823950,6,0.0010166045408336157,5,3,2,1,0,0.6,0.6772864683413744,0.6365822189922753,0.553741,-0.07728646834137443,-0.03658221899227532,0.04625899999999994,-211.2,25,-3.3991818291604643,-0.13596727316641857,-2.0179977436967507,-0.08071990974787002,5.0,0.2,-1.3811840854637136,-7.017997743696751
game,823951,4,0.0006777363605557439,4,3,1,0,0,0.75,0.6208276333186685,0.5834678697917428,0.538457,0.12917236668133147,0.1665321302082572,0.21154300000000004,-165.5,20,4.7464961675564865,0.23732480837782433,6.334074322402838,0.3167037161201419,10.0,0.5,-1.5875781548463515,-3.665925677597162
game,823952,5,0.0008471704506946798,3,1,2,2,0,0.3333333333333333,0.6275012541106961,0.5901215379903425,0.546336,-0.2941679207773628,-0.2567882046570092,-0.21300266666666673,-172.0,15,-7.142857142857142,-0.47619047619047616,-6.642246642246642,-0.4428164428164428,-5.0,-0.3333333333333333,-0.5006105006105006,-1.6422466422466417
game,823953,4,0.0006777363605557439,4,1,3,0,0,0.25,0.6508192120380614,0.61187812249729,0.57369775,-0.40081921203806137,-0.36187812249729,-0.32369775,-187.25,20,-12.252747252747252,-0.6126373626373626,-11.758471653869144,-0.5879235826934572,-10.0,-0.5,-0.494275598878108,-1.7584716538691438
game,823954,4,0.0006777363605557439,4,3,1,0,0,0.75,0.6385654112250462,0.6002632140801705,0.6583862500000001,0.11143458877495382,0.14973678591982953,0.09161374999999994,-181.75,20,3.9457784961132916,0.19728892480566457,5.472973822791978,0.2736486911395989,10.0,0.5,-1.5271953266786866,-4.527026177208022
game,823955,4,0.0006777363605557439,4,3,1,0,0,0.75,0.6235382874387023,0.5862527200896143,0.56701275,0.12646171256129768,0.16374727991038573,0.18298725000000005,-167.25,20,4.094879778585019,0.20474398892925097,5.626640494540673,0.28133202472703367,10.0,0.5,-1.531760715955654,-4.373359505459327
game,823957,6,0.0010166045408336157,6,3,3,0,0,0.5,0.6696199737929894,0.6294659128506254,0.6156180000000001,-0.16961997379298943,-0.12946591285062536,-0.11561800000000011,-204.33333333333334,30,-7.44593741427442,-0.24819791380914732,-6.00954508420697,-0.20031816947356568,0.0,0.0,-1.4363923300674495,-6.00954508420697
game,823996,6,0.0010166045408336157,5,4,1,1,0,0.8,0.6526116631243883,0.613632867684677,0.6047008,0.1473883368756117,0.1863671323153231,0.1952992,-191.2,25,4.995053380386521,0.19980213521546084,6.901003227742379,0.27604012910969516,15.0,0.6,-1.905949847355858,-8.098996772257621
game,823999,10,0.0016943409013893595,9,6,3,1,0,0.6666666666666666,0.6412547408875046,0.602534814535293,0.5729511111111111,0.02541192577916207,0.06413185213137362,0.09371555555555555,-181.88888888888889,45,1.6505283599761142,0.036678407999469205,4.651907861791845,0.10337573026204099,15.0,0.3333333333333333,-3.0013795018157303,-10.348092138208155
game,824001,7,0.0011860386309725517,6,5,1,1,0,0.8333333333333334,0.6865368734289198,0.6455834465764915,0.5734823333333333,0.1467964599044136,0.1877498867568419,0.25985100000000005,-219.33333333333334,30,6.402165342537948,0.2134055114179316,8.711974075368383,0.2903991358456128,20.0,0.6666666666666666,-2.309808732830435,-11.288025924631617
game,824002,13,0.0022026431718061676,12,5,7,1,0,0.4166666666666667,0.6373188737000162,0.5990155557511655,0.6086864166666666,-0.22065220703334948,-0.1823488890844988,-0.19201974999999988,-179.41666666666666,60,-22.00036682674672,-0.36667278044577867,-19.56430840270535,-0.32607180671175584,-10.0,-0.16666666666666666,-2.43605842404137,-9.56430840270535
game,824003,8,0.0013554727211114877,7,4,3,1,0,0.5714285714285714,0.6536814437636067,0.6146431136636198,0.597952,-0.08225287233503531,-0.04321454223504839,-0.026523428571428642,-190.14285714285714,35,-4.249213916863276,-0.12140611191037931,-2.2960167646260112,-0.0656004789893146,5.0,0.14285714285714285,-1.9531971522372649,-7.296016764626011
game,824004,15,0.002541511352084039,12,9,3,3,0,0.75,0.6372905210358907,0.5990734861275365,0.5741968333333335,0.11270947896410932,0.15092651387246347,0.1758031666666665,-178.33333333333334,60,10.621695462350337,0.17702825770583894,15.135336786177355,0.2522556131029559,30.0,0.5,-4.513641323827018,-14.864663213822645
game,824005,13,0.0022026431718061676,12,8,4,1,0,0.6666666666666666,0.6395172446026488,0.6009917190344525,0.6002914166666667,0.027149422064017825,0.06567494763221415,0.06637524999999989,-180.66666666666666,60,0.9966785484803631,0.016611309141339386,4.9031014770760635,0.08171835795126772,20.0,0.3333333333333333,-3.9064229285957004,-15.096898522923937
game,824006,9,0.0015249068112504235,9,8,1,0,0,0.8888888888888888,0.6591728666157359,0.6196841643731343,0.6182637777777777,0.2297160222731529,0.2692047245157545,0.2706251111111111,-197.0,45,15.89578410991201,0.35323964688693354,19.77379968794529,0.43941777084322864,35.0,0.7777777777777778,-3.8780155780332795,-15.226200312054711
game,824007,12,0.0020332090816672314,11,9,2,1,0,0.8181818181818182,0.6308268642217153,0.5930953466843886,0.5961068181818182,0.18735495396010293,0.22508647149742966,0.22207500000000002,-175.8181818181818,55,14.975153582937555,0.2722755196897737,19.433443289313722,0.3533353325329768,35.0,0.6363636363636364,-4.458289706376167,-15.566556710686278
game,824010,9,0.0015249068112504235,9,5,4,0,0,0.5555555555555556,0.6428822637786465,0.6041270090599541,0.6200875555555556,-0.08732670822309097,-0.04857145350439851,-0.06453200000000003,-184.88888888888889,45,-6.603770907167904,-0.1467504646037312,-4.13698784821444,-0.09193306329365424,5.0,0.1111111111111111,-2.466783058953464,-9.13698784821444
game,824011,11,0.0018637749915282956,6,6,0,3,2,1.0,0.6183729351212112,0.5812981196299186,0.5904476666666666,0.38162706487878884,0.4187018803700814,0.4095523333333334,-166.16666666666666,30,18.805836121419922,0.6268612040473307,21.921929396191306,0.7307309798730436,30.0,1.0,-3.1160932747713836,-8.078070603808694
game,824012,10,0.0016943409013893595,9,5,4,1,0,0.5555555555555556,0.6487159368617732,0.6098191594461552,0.5838786666666667,-0.09316038130621762,-0.05426360389059959,-0.028323111111111077,-188.11111111111111,45,-7.296588602457774,-0.16214641338795055,-4.891013198662298,-0.10868918219249551,5.0,0.1111111111111111,-2.405575403795476,-9.891013198662298
game,824013,10,0.0016943409013893595,10,4,6,0,0,0.4,0.659468226766869,0.6196978642362676,0.6099463,-0.259468226766869,-0.21969786423626758,-0.20994630000000003,-195.7,50,-20.643606602769385,-0.4128721320553877,-18.767813778861036,-0.37535627557722073,-10.0,-0.2,-1.8757928239083483,-8.767813778861036
game,824014,7,0.0011860386309725517,7,3,4,0,0,0.42857142857142855,0.6665371587108944,0.6267214039677084,0.5822751428571429,-0.23796573013946581,-0.19814997539627982,-0.15370371428571433,-204.42857142857142,35,-13.442708333333334,-0.384077380952381,-12.063693580856114,-0.34467695945303184,-5.0,-0.14285714285714285,-1.3790147524772198,-7.063693580856114
game,824015,7,0.0011860386309725517,6,5,1,0,1,0.8333333333333334,0.6488221505528711,0.6098633598845611,0.5910475000000001,0.1845111827804623,0.22346997344877229,0.2422858333333333,-186.5,30,8.360432454595449,0.2786810818198483,10.819107764573415,0.3606369254857805,20.0,0.6666666666666666,-2.4586753099779664,-9.180892235426585
game,824016,9,0.0015249068112504235,7,4,3,2,0,0.5714285714285714,0.6364224850693544,0.5982355782232786,0.578125857142857,-0.064993913640783,-0.026807006794707156,-0.006697285714285628,-176.71428571428572,35,-4.001552303237414,-0.11433006580678326,-2.0160692693683426,-0.05760197912480979,5.0,0.14285714285714285,-1.9854830338690714,-7.016069269368343
